speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
1878000	10000	1.235045599937439	 1.1272430419921875	-1	6.019830703735352	1.0700225830078125	4.784785103797913	0.0	0.06599485027124445	0.2568946287317904
1879000	10000	1.235929298400879	 1.1234283447265625	1.0950565338134766	5.749225616455078	1.0640621185302734	4.513296318054199	0.0	0.06561082239419194	0.2561460958011891
1880000	10000	1.120153260231018	 1.0936260223388672	1.0890960693359375	5.75566291809082	1.0631084442138672	4.635509657859802	0.0	0.018278602168101652	0.13519838078949634
1881000	10000	1.2385242223739623	 1.1250972747802734	1.1074542999267578	7.138729095458984	1.0666847229003906	5.900204873085022	0.0	0.06966141891903076	0.26393449740234937
1882000	10000	1.209840750694275	 1.1148452758789062	1.0917186737060547	6.215333938598633	1.065969467163086	5.005493187904358	0.0	0.0656342694121571	0.25619186055016874
1883000	10000	1.1786037921905517	 1.1048316955566406	1.0933876037597656	5.477428436279297	1.0652542114257812	4.298824644088745	0.0	0.044779096231720814	0.21161071861255237
1884000	10000	1.247815442085266	 1.1301040649414062	-1	5.246400833129883	1.0700225830078125	3.9985853910446165	0.0	0.06323334611015013	0.25146241490558807
1885000	10000	1.1713644981384277	 1.1019706726074219	1.0921955108642578	5.034923553466797	1.068115234375	3.863559055328369	0.0	0.04170896472388449	0.20422772760789484
1886000	10000	1.1511143445968628	 1.0950565338134766	1.0879039764404297	5.593776702880859	1.0650157928466797	4.442662358283997	0.0	0.036712171575331354	0.1916042055262132
1887000	10000	1.2287156105041503	 1.1260509490966797	1.1143684387207031	5.751371383666992	1.062154769897461	4.522655773162842	0.0	0.06315998347155075	0.2513165005954658
1888000	10000	1.2424262285232544	 1.1243820190429688	1.108407974243164	5.658864974975586	1.0685920715332031	4.416438746452331	0.0	0.08074284859635043	0.28415286132001283
1889000	10000	1.1905603170394898	 1.1065006256103516	-1	6.377696990966797	1.0640621185302734	5.1871366739273075	0.0	0.0608140750972774	0.2466050994956864
1890000	10000	1.2005911111831664	 1.1174678802490234	1.0972023010253906	5.4607391357421875	1.0690689086914062	4.260148024559021	0.0	0.04845976165115587	0.22013578003395057
1891000	10000	1.1564050674438477	 1.1074542999267578	1.1005401611328125	4.740715026855469	1.0726451873779297	3.584309959411621	0.0	0.019556778156165817	0.13984555107748625
1892000	10000	1.1284139633178711	 1.0921955108642578	-1	5.362749099731445	1.0609626770019531	4.234335136413574	0.0	0.01914067315252396	0.1383498216570009
1893000	10000	1.123503851890564	 1.1010169982910156	1.0988712310791016	1.6589164733886719	1.07574462890625	0.5354126214981079	0.0	0.002916045946284953	0.054000425426888564
1894000	10000	1.1740907669067382	 1.1034011840820312	1.0962486267089844	6.372928619384766	1.0657310485839844	5.198837852478027	0.0	0.04557711067485797	0.2134879637704617
1895000	10000	1.1678716659545898	 1.1017322540283203	1.0974407196044922	5.080461502075195	1.0652542114257812	3.9125898361206053	0.0	0.03950542221005889	0.19875970972523302
1896000	10000	1.2438726663589477	 1.1267662048339844	1.1138916015625	5.547046661376953	1.068115234375	4.303173995018005	0.0	0.07423343557002168	0.27245813544473524
1897000	10000	1.2335996150970459	 1.1196136474609375	1.0981559753417969	5.162715911865234	1.0638236999511719	3.9291162967681883	0.0	0.07018763205751158	0.2649294850663315
1898000	10000	1.0993200063705444	 1.0962486267089844	1.096963882446289	1.5130043029785156	1.0635852813720703	0.41368429660797124	0.0	0.00040568603746521603	0.02014164932336019
1899000	10000	1.099026608467102	 1.0960102081298828	1.0955333709716797	1.4493465423583984	1.073598861694336	0.35031993389129634	0.0	0.0003366344109912234	0.018347599597528377
